Wall time,Step,Value
1680611036.5228438,70,1.034459114074707
1680611038.4472783,70,1.100594401359558
1680611039.1214414,70,0.8415982723236084
1680611039.2224543,70,1.0243059396743774
1680611039.9316242,70,0.9675235748291016
1680611042.8382707,71,0.9720821976661682
1680611045.9049623,71,1.078352928161621
1680611045.971978,71,0.9787529706954956
1680611047.0492313,71,1.0504077672958374
1680611047.658358,71,0.9146143198013306
1680611057.2342439,72,0.8322926759719849
1680611058.1114523,72,1.0280797481536865
1680611059.5977871,72,1.0352263450622559
1680611061.4552073,72,0.9677332639694214
1680611063.5556784,72,1.0186426639556885
1680611063.9977782,72,1.2770923376083374
1680611067.1206017,73,0.8939821124076843
1680611068.1218283,73,0.9144930243492126
1680611069.4391255,73,1.0653414726257324
1680611071.6376786,73,1.0094801187515259
1680611078.9112744,73,1.0340417623519897
1680611081.58811,74,0.9819411635398865
1680611082.4663086,74,0.9399620294570923
1680611083.2094753,74,1.0536065101623535
1680611083.851621,74,0.9831514954566956
1680611084.5258281,74,1.2141143083572388
1680611084.6948102,74,0.9449209570884705
1680611085.2349226,74,1.074805498123169
1680611085.6390245,74,1.0523585081100464
1680611086.1811469,74,0.9530971050262451
1680611087.098354,74,1.1216890811920166
1680611089.3918617,74,1.055785894393921
1680611091.0422444,74,1.205080270767212
1680611091.4823751,74,0.9906348586082458
1680611091.7514048,74,1.000042200088501
1680611094.9591289,75,1.0675023794174194
1680611097.4052217,75,1.087954044342041
1680611098.5184362,75,1.107068657875061
1680611098.7546513,75,0.9540817737579346
1680611099.057558,75,0.9292382597923279
1680611100.7459319,75,0.8963586688041687
1680611100.8469517,75,0.6949366331100464
1680611101.5551221,75,0.8781972527503967
1680611101.9602134,75,0.9247661828994751
1680611102.6033554,75,0.977769136428833
1680611103.2454932,75,1.032285451889038
1680611107.8315392,76,1.0022351741790771
1680611110.565156,76,0.935051679611206
1680611110.5991633,76,0.8819473385810852
1680611111.7454224,76,0.9648737907409668
1680611112.3935947,76,0.7484004497528076
1680611113.954342,76,0.9699919819831848
1680611116.3808901,76,0.8897109031677246
1680611116.549928,76,0.9438477158546448
1680611117.426123,76,0.9926853179931641
1680611118.9764657,76,1.0116846561431885
1680611119.48159,76,0.869504988193512
1680611122.2434258,77,1.037667989730835
1680611123.6917527,77,0.9693822264671326
1680611124.3658938,77,1.0509954690933228
1680611124.5679502,77,1.0159941911697388
1680611125.0060494,77,1.002469539642334
1680611125.9492521,77,0.8476927280426025
1680611127.4005802,77,0.9582942128181458
1680611131.0200558,77,0.9844526052474976
1680611131.8612447,77,1.1633943319320679
1680611132.095298,77,0.8732855319976807
1680611132.229339,77,0.9810843467712402
1680611135.5620818,78,0.957426905632019
1680611135.6631038,78,0.9199236035346985
1680611137.0114076,78,1.189227819442749
1680611140.1801233,78,1.1343791484832764
1680611140.6512399,78,0.8978591561317444
1680611141.2233691,78,0.8023788332939148
1680611141.257366,78,0.8812357187271118
1680611142.670696,78,0.8731652498245239
1680611145.4883292,78,0.9878416657447815
1680611150.6994987,79,1.0309370756149292
1680611152.407884,79,0.807757556438446
1680611155.9506843,79,0.9963003396987915
1680611156.3137765,79,0.8662642240524292
1680611160.4036996,80,0.7566678524017334
1680611162.383136,80,0.9494360685348511
1680611163.6254272,80,0.8048282861709595
1680611164.3305864,80,1.0324345827102661
1680611165.572867,80,0.9466807842254639
1680611166.782129,80,1.0429080724716187
1680611166.8151472,80,0.8875461220741272
1680611167.6553264,80,0.9165578484535217
1680611169.737807,80,0.96029132604599
1680611172.120342,81,0.9756454229354858
1680611172.9895308,81,0.9510706663131714
1680611174.3308446,81,0.9414435029029846
1680611175.8741927,81,1.0263034105300903
1680611178.0546744,81,1.2827115058898926
1680611178.2887278,81,0.9010782241821289
1680611178.5577888,81,0.9998509883880615
1680611180.1691537,81,0.9948939085006714
1680611180.4702199,81,0.9962197542190552
1680611182.4486663,81,0.9525529146194458
1680611182.8847651,81,0.9482448697090149
1680611187.7438724,82,1.0145742893218994
1680611188.146954,82,0.7942582964897156
1680611189.2622046,82,1.019792079925537
1680611190.6772106,82,1.038490891456604
1680611192.8587034,82,1.0507560968399048
1680611195.3442645,82,0.9763157367706299
1680611196.9226105,82,0.9845294952392578
1680611198.1298828,83,0.9821449518203735
1680611199.1035573,83,0.9961967468261719
1680611200.0787427,83,0.8212714791297913
1680611200.5148418,83,1.0235482454299927
1680611200.6158643,83,0.9850507378578186
1680611202.8343654,83,0.9888423681259155
1680611202.9353883,83,0.9449260830879211
1680611204.3787138,83,0.8584893941879272
1680611205.6910098,83,0.9107058048248291
1680611206.028087,83,0.875225841999054
1680611207.909511,83,1.0028774738311768
1680611212.3395119,84,1.0093233585357666
1680611212.5745647,84,0.9998836517333984
1680611212.608572,84,0.946207582950592
1680611212.8437593,84,0.9326118230819702
1680611215.0263662,84,0.9228085279464722
1680611215.9653301,84,0.9980170130729675
1680611216.3686006,84,0.8806304335594177
1680611216.8035192,84,1.0335670709609985
1680611217.039573,84,1.0117639303207397
1680611220.8664339,84,0.869340717792511
1680611221.001467,84,1.0890318155288696
1680611221.906671,84,0.8825434446334839
1680611221.9736862,84,1.04185152053833
1680611224.2262,85,0.99980229139328
1680611224.999411,85,0.8666625022888184
1680611227.3509002,85,0.9526259899139404
1680611227.6869762,85,0.9563378095626831
1680611228.2591062,85,0.9579021334648132
1680611228.4941585,85,0.8492318987846375
1680611228.5952103,85,0.872303307056427
1680611229.0652876,85,0.9349398612976074
1680611229.4353712,85,0.8360562324523926
1680611234.0084038,85,0.802716851234436
1680611235.2526844,85,0.999518871307373
1680611236.8740394,86,0.8005531430244446
1680611237.0540922,86,1.0527695417404175
1680611238.7044637,86,0.8230704069137573
1680611239.3826165,86,0.9811002016067505
1680611239.6196704,86,0.9100754261016846
1680611239.944736,86,0.814670979976654
1680611240.5198643,86,1.0267287492752075
1680611240.980978,86,0.9384511113166809
1680611241.35706,86,1.00198495388031
1680611242.316275,86,0.8996133208274841
1680611242.6073444,86,0.9735206365585327
1680611243.2734954,86,0.9683111310005188
1680611244.085679,86,0.9227042198181152
1680611244.2777224,86,1.0150188207626343
1680611245.7070448,86,0.9799413681030273
1680611246.9053044,87,1.0412153005599976
1680611247.4144273,87,0.9282293915748596
1680611247.5814576,87,0.8173508644104004
1680611248.685717,87,1.1372209787368774
1680611250.137045,87,1.0525574684143066
1680611250.2280657,87,1.1044964790344238
1680611251.2973065,87,0.6487269401550293
1680611254.1959617,87,0.8860557675361633
1680611255.277206,87,0.8206839561462402
1680611255.374225,87,0.90407794713974
1680611257.0426042,87,1.0478485822677612
1680611257.075604,87,0.9056581258773804
1680611257.7557657,87,0.9659945964813232
1680611259.5541713,88,0.9396870732307434
1680611260.4453728,88,1.0376338958740234
1680611262.4348223,88,0.8551988005638123
1680611262.4688559,88,0.8276785612106323
1680611263.3360174,88,1.0167831182479858
1680611263.738116,88,1.0098029375076294
1680611264.2396517,88,0.931688129901886
1680611264.9083803,88,0.8400962352752686
1680611265.2104487,88,0.9700955748558044
1680611265.513517,88,0.858204185962677
1680611266.5207448,88,0.7583456635475159
1680611268.170169,88,0.998698890209198
1680611270.0206783,88,1.0849279165267944
1680611271.1009948,88,0.8929316997528076
1680611271.8379447,89,1.0555477142333984
1680611274.2944994,89,0.783735454082489
1680611276.9150922,89,0.8963232636451721
1680611279.403653,89,0.7453852891921997
1680611281.051025,89,0.970287024974823
1680611282.2614708,89,0.7363079190254211
1680611284.3437684,89,0.7402490973472595
1680611286.933353,90,0.8131803274154663
1680611287.0333652,90,0.7850842475891113
1680611289.5879536,90,0.9152563810348511
1680611290.2961123,90,0.8421088457107544
1680611290.6111834,90,0.8109800815582275
1680611290.9552581,90,1.0753189325332642
1680611291.0052726,90,0.8104273676872253
1680611291.1563034,90,0.8412874341011047
1680611292.7766693,90,1.0468852519989014
1680611293.680868,90,0.900185763835907
1680611293.730888,90,0.846950888633728
1680611293.754883,90,0.9220580458641052
1680611295.9073792,90,0.8198027014732361
1680611295.9923978,90,0.9007011651992798
1680611296.6905468,91,1.296393632888794
1680611301.313772,91,0.9609624743461609
1680611301.5276482,91,0.8984726667404175
1680611303.583104,91,0.848102867603302
1680611303.7401369,91,0.8422518968582153
1680611305.0674443,91,0.9766181111335754
1680611307.0558937,91,0.8600042462348938
1680611307.6070204,91,0.8583382368087769
1680611307.6330154,91,0.957556426525116
1680611309.8065174,92,1.0339281558990479
1680611310.4741244,92,0.9530833959579468
1680611311.7112174,92,0.8552860021591187
1680611311.7442245,92,0.8225319981575012
1680611311.8442478,92,1.0169308185577393
1680611314.0537465,92,0.835396945476532
1680611315.7981405,92,1.0876479148864746
1680611316.302254,92,0.9415186643600464
1680611316.8053677,92,1.1535983085632324
1680611317.3436246,92,1.0430519580841064
1680611317.7815883,92,0.88397216796875
1680611318.9588537,92,1.0668909549713135
1680611319.5979981,92,0.8261135220527649
1680611319.833051,92,1.0008087158203125
1680611327.668833,93,0.8622262477874756
1680611329.6872764,93,0.6935845017433167
1680611330.6944942,93,0.7896345853805542
1680611331.3316474,93,1.0320202112197876
1680611334.3243227,94,0.7119019031524658
1680611335.635619,94,0.816082775592804
1680611335.7696497,94,0.8507974743843079
1680611336.0737262,94,0.8509101867675781
1680611336.2747636,94,0.9953116774559021
1680611337.1159532,94,0.9620655179023743
1680611339.0303855,94,0.8641473054885864
1680611340.476712,94,0.823897123336792
1680611343.938494,94,0.8620228171348572
1680611345.9829555,94,0.871472954750061
1680611347.829362,95,0.9759331941604614
1680611348.935622,95,0.7947348952293396
1680611350.1789029,95,0.8436375260353088
1680611352.6014495,95,1.0783801078796387
1680611352.802495,95,1.0256427526474
1680611353.1055634,95,0.7963040471076965
1680611354.9209733,95,1.0495071411132812
1680611357.4425433,95,0.8660286068916321
1680611357.7796082,95,0.8755773305892944
1680611358.5878017,95,0.9505837559700012
1680611361.0073478,96,0.8848196268081665
1680611363.965016,96,1.0493741035461426
1680611365.1442819,96,0.8448435068130493
1680611367.195745,96,0.9403827786445618
1680611367.8378894,96,0.9703826308250427
1680611369.2852168,96,0.893354058265686
1680611371.6077406,96,0.8931921124458313
1680611373.7922242,97,0.8626680374145508
1680611374.5313902,97,0.8082928657531738
1680611378.8363736,97,0.9829381704330444
1680611382.23414,97,0.9365749359130859
1680611384.086558,97,0.8946439027786255
1680611384.5926726,97,0.9143171906471252
1680611386.919197,98,0.7333657741546631
1680611388.0664465,98,0.7051741480827332
1680611390.555019,98,0.8732777237892151
1680611391.0931396,98,0.7311064600944519
1680611391.4652247,98,0.8058066368103027
1680611392.611483,98,0.7996777892112732
1680611395.3020904,98,0.9709082841873169
1680611397.3555543,98,0.8746651411056519
1680611397.388562,98,0.7687273621559143
1680611397.8926647,98,0.8259174227714539
1680611399.3360188,98,0.8030937314033508
1680611400.0061424,99,1.010202169418335
1680611401.4514782,99,0.9856315851211548
1680611401.620715,99,0.8674725890159607
1680611404.0400631,99,0.743309736251831
1680611408.781134,99,0.9242116808891296
1680611408.8821566,99,0.8978896737098694
1680611409.5543084,99,0.8907687664031982
1680611409.5883162,99,0.9056674838066101
1680611409.689339,99,0.9236295223236084
1680611412.7390163,99,0.8004176020622253
